id,location_id,terminal_id,vehicle_type_id,price
2604,433,6,2,0
2605,434,1,2,650
2606,434,2,2,0
2607,434,3,2,0
2608,434,4,2,500
2609,434,5,2,0
2610,434,6,2,0
2611,435,1,2,650
2612,435,2,2,0
2613,435,3,2,0
2614,435,4,2,500
2615,435,5,2,0
2616,435,6,2,0
2617,436,1,2,0
2618,436,2,2,235
2619,436,3,2,0
2620,436,4,2,0
2621,436,5,2,0
2622,436,6,2,0
2623,221,1,2,750
2624,221,2,2,700
2625,221,3,2,0
2626,221,4,2,0
2627,221,5,2,0
2628,221,6,2,0
2629,437,1,3,1200
2630,437,2,3,1100
2631,437,3,3,1000
2632,437,4,3,0
2633,437,5,3,1210
2634,437,6,3,0
2635,438,1,3,305
2636,438,2,3,550
2637,438,3,3,800
2638,438,4,3,0
2639,438,5,3,850
2640,438,6,3,0
2641,439,1,3,350
2642,439,2,3,850
2643,439,3,3,850
2644,439,4,3,375
2645,439,5,3,800
2646,439,6,3,0
2647,440,1,2,0
2648,440,2,2,270
2649,440,3,2,0
2650,440,4,2,0
2651,440,5,2,700
2652,440,6,2,0
2653,441,1,2,0
2654,441,2,2,270
2655,441,3,2,0
2656,441,4,2,0
2657,441,5,2,0
2658,441,6,2,0
2659,442,1,3,1150
2660,442,2,3,680
2661,442,3,3,1300
2662,442,4,3,0
2663,442,5,3,545
2664,442,6,3,0
2665,443,1,3,0
2666,443,2,3,0
2667,443,3,3,315
2668,443,4,3,0
2669,443,5,3,0
2670,443,6,3,0
2671,444,1,3,0
2672,444,2,3,750
2673,444,3,3,775
2674,444,4,3,0
2675,444,5,3,800
2676,444,6,3,0
2677,445,1,3,0
2678,445,2,3,775
2679,445,3,3,775
2680,445,4,3,0
2681,445,5,3,800
2682,445,6,3,0
2683,446,1,3,0
2684,446,2,3,500
2685,446,3,3,0
2686,446,4,3,0
2687,446,5,3,375
2688,446,6,3,0
2689,447,1,2,0
2690,447,2,2,1400
2691,447,3,2,0
2692,447,4,2,0
2693,447,5,2,0
2694,447,6,2,650
2695,448,1,2,0
2696,448,2,2,1600
2697,448,3,2,0
2698,448,4,2,0
2699,448,5,2,1350
2700,448,6,2,825
2701,449,1,2,0
2702,449,2,2,350
2703,449,3,2,0
2704,449,4,2,0
2705,449,5,2,0
2706,449,6,2,0
2707,450,1,2,1275
2708,450,2,2,1275
2709,450,3,2,0
2710,450,4,2,1200
2711,450,5,2,0
2712,450,6,2,225
2713,451,1,2,0
2714,451,2,2,1550
2715,451,3,2,0
2716,451,4,2,1550
2717,451,5,2,0
2718,451,6,2,275
2719,452,1,2,1300
2720,452,2,2,0
2721,452,3,2,0
2722,452,4,2,1250
2723,452,5,2,0
2724,452,6,2,335
2725,453,1,2,1400
2726,453,2,2,1450
2727,453,3,2,0
2728,453,4,2,1250
2729,453,5,2,0
2730,453,6,2,250
2731,454,1,2,1650
2732,454,2,2,1550
2733,454,3,2,0
2734,454,4,2,1350
2735,454,5,2,0
2736,454,6,2,250
2737,455,1,2,1650
2738,455,2,2,1600
2739,455,3,2,0
2740,455,4,2,1650
2741,455,5,2,1150
2742,455,6,2,750
2743,456,1,2,1600
2744,456,2,2,1600
2745,456,3,2,0
2746,456,4,2,0
2747,456,5,2,0
2748,456,6,2,395
2749,457,1,2,950
2750,457,2,2,1100
2751,457,3,2,750
2752,457,4,2,0
2753,457,5,2,0
2754,457,6,2,390
2755,458,1,3,0
2756,458,2,3,1600
2757,458,3,3,1000
2758,458,4,3,1420
2759,458,5,3,1400
2760,458,6,3,0
2761,47,1,3,4200
2762,47,2,3,5200
2763,47,3,3,3600
2764,47,4,3,5800
2765,47,5,3,5000
2766,47,6,3,0
2767,459,1,3,4500
2768,459,2,3,5200
2769,459,3,3,3800
2770,459,4,3,6000
2771,459,5,3,4300
2772,459,6,3,0
2773,49,1,3,4500
2774,49,2,3,5200
2775,49,3,3,3900
2776,49,4,3,5900
2777,49,5,3,4600
2778,49,6,3,0
2779,460,1,3,800
2780,460,2,3,950
2781,460,3,3,515
2782,460,4,3,0
2783,460,5,3,0
2784,460,6,3,0
2785,461,1,3,0
2786,461,2,3,0
2787,461,3,3,1000
2788,461,4,3,1550
2789,461,5,3,0
2790,461,6,3,0
2791,462,1,3,1600
2792,462,2,3,1600
2793,462,3,3,1000
2794,462,4,3,1350
2795,462,5,3,1400
2796,462,6,3,0
2797,463,1,3,0
2798,463,2,3,1600
2799,463,3,3,1000
2800,463,4,3,1420
2801,463,5,3,1400
2802,463,6,3,0
2803,464,1,3,1600
2804,464,2,3,1600
2805,464,3,3,1000
2806,464,4,3,1400
2807,464,5,3,1400
2808,464,6,3,0
2809,1,1,3,800
2810,1,2,3,280
2811,1,3,3,0
2812,1,4,3,0
2813,1,5,3,0
2814,1,6,3,0
2815,465,1,3,1150
2816,465,2,3,800
2817,465,3,3,775
2818,465,4,3,0
2819,465,5,3,700
2820,465,6,3,0
2821,466,1,3,0
2822,466,2,3,750
2823,466,3,3,775
2824,466,4,3,0
2825,466,5,3,0
2826,466,6,3,0
2827,467,1,3,315
2828,467,2,3,0
2829,467,3,3,0
2830,467,4,3,375
2831,467,5,3,0
2832,467,6,3,0
2833,468,1,3,340
2834,468,2,3,0
2835,468,3,3,0
2836,468,4,3,375
2837,468,5,3,0
2838,468,6,3,0
2839,469,1,3,315
2840,469,2,3,0
2841,469,3,3,0
2842,469,4,3,375
2843,469,5,3,0
2844,469,6,3,0
2845,470,1,3,375
2846,470,2,3,850
2847,470,3,3,850
2848,470,4,3,450
2849,470,5,3,800
2850,470,6,3,0
2851,48,1,3,4550
2852,48,2,3,5550
2853,48,3,3,3950
2854,48,4,3,5700
2855,48,5,3,5350
2856,48,6,3,0
2857,471,1,3,1800
2858,471,2,3,1400
2859,471,3,3,800
2860,471,4,3,0
2861,471,5,3,800
2862,471,6,3,0
2863,472,1,3,850
2864,472,2,3,550
2865,472,3,3,900
2866,472,4,3,0
2867,472,5,3,325
2868,472,6,3,0
2869,473,1,3,0
2870,473,2,3,500
2871,473,3,3,0
2872,473,4,3,0
2873,473,5,3,220
2874,473,6,3,0
2875,474,1,3,850
2876,474,2,3,600
2877,474,3,3,0
2878,474,4,3,0
2879,474,5,3,375
2880,474,6,3,0
2881,475,1,3,500
2882,475,2,3,900
2883,475,3,3,400
2884,475,4,3,610
2885,475,5,3,850
2886,475,6,3,0
2887,476,1,3,0
2888,476,2,3,340
2889,476,3,3,0
2890,476,4,3,0
2891,476,5,3,0
2892,476,6,3,0
2893,477,1,3,0
2894,477,2,3,650
2895,477,3,3,0
2896,477,4,3,0
2897,477,5,3,575
2898,477,6,3,0
2899,478,1,3,800
2900,478,2,3,550
2901,478,3,3,1000
2902,478,4,3,0
2903,478,5,3,575
2904,478,6,3,0
2905,479,1,3,1200
2906,479,2,3,700
2907,479,3,3,1300
2908,479,4,3,0
2909,479,5,3,575
2910,479,6,3,0
2911,480,1,3,0
2912,480,2,3,1400
2913,480,3,3,1400
2914,480,4,3,0
2915,480,5,3,1200
2916,480,6,3,0
2917,154,1,3,900
2918,154,2,3,435
2919,154,3,3,1400
2920,154,4,3,0
2921,154,5,3,900
2922,154,6,3,0
2923,7,1,3,0
2924,7,2,3,250
2925,7,3,3,0
2926,7,4,3,0
2927,7,5,3,0
2928,7,6,3,0
2929,481,1,3,0
2930,481,2,3,0
2931,481,3,3,600
2932,481,4,3,0
2933,481,5,3,0
2934,481,6,3,0
2935,482,1,3,0
2936,482,2,3,310
2937,482,3,3,0
2938,482,4,3,0
2939,482,5,3,0
2940,482,6,3,0
2941,483,1,3,0
2942,483,2,3,525
2943,483,3,3,0
2944,483,4,3,0
2945,483,5,3,550
2946,483,6,3,0
2947,484,1,3,415
2948,484,2,3,500
2949,484,3,3,900
2950,484,4,3,0
2951,484,5,3,850
2952,484,6,3,0
2953,485,1,3,750
2954,485,2,3,490
2955,485,3,3,1000
2956,485,4,3,0
2957,485,5,3,500
2958,485,6,3,0
2959,486,1,3,750
2960,486,2,3,450
2961,486,3,3,900
2962,486,4,3,0
2963,486,5,3,390
2964,486,6,3,0
2965,487,1,3,750
2966,487,2,3,450
2967,487,3,3,0
2968,487,4,3,0
2969,487,5,3,450
2970,487,6,3,0
2971,488,1,3,1800
2972,488,2,3,1600
2973,488,3,3,1200
2974,488,4,3,1600
2975,488,5,3,1400
2976,488,6,3,0
2977,489,1,3,0
2978,489,2,3,435
2979,489,3,3,1300
2980,489,4,3,0
2981,489,5,3,0
2982,489,6,3,0
2983,490,1,3,800
2984,490,2,3,310
2985,490,3,3,0
2986,490,4,3,0
2987,490,5,3,0
2988,490,6,3,0
2989,491,1,3,0
2990,491,2,3,435
2991,491,3,3,0
2992,491,4,3,0
2993,491,5,3,800
2994,491,6,3,0
2995,492,1,3,700
2996,492,2,3,750
2997,492,3,3,750
2998,492,4,3,0
2999,492,5,3,600
3000,492,6,3,0
3001,493,1,3,0
3002,493,2,3,0
3003,493,3,3,515
3004,493,4,3,550
3005,493,5,3,0
3006,493,6,3,0
3007,494,1,3,800
3008,494,2,3,0
3009,494,3,3,0
3010,494,4,3,525
3011,494,5,3,0
3012,494,6,3,0
3013,495,1,3,800
3014,495,2,3,1250
3015,495,3,3,330
3016,495,4,3,0
3017,495,5,3,1000
3018,495,6,3,0
3019,496,1,3,0
3020,496,2,3,0
3021,496,3,3,315
3022,496,4,3,550
3023,496,5,3,0
3024,496,6,3,0
3025,497,1,3,0
3026,497,2,3,0
3027,497,3,3,515
3028,497,4,3,625
3029,497,5,3,0
3030,497,6,3,0
3031,498,1,3,0
3032,498,2,3,0
3033,498,3,3,330
3034,498,4,3,550
3035,498,5,3,0
3036,498,6,3,0
3037,499,1,3,0
3038,499,2,3,0
3039,499,3,3,130
3040,499,4,3,500
3041,499,5,3,0
3042,499,6,3,0
3043,500,1,3,0
3044,500,2,3,490
3045,500,3,3,0
3046,500,4,3,0
3047,500,5,3,0
3048,500,6,3,0
3049,501,1,3,0
3050,501,2,3,380
3051,501,3,3,0
3052,501,4,3,600
3053,501,5,3,700
3054,501,6,3,0
3055,502,1,3,2000
3056,502,2,3,1650
3057,502,3,3,1500
3058,502,4,3,1800
3059,502,5,3,1250
3060,502,6,3,0
3061,503,1,3,0
3062,503,2,3,0
3063,503,3,3,1200
3064,503,4,3,0
3065,503,5,3,525
3066,503,6,3,0
3067,504,1,3,415
3068,504,2,3,0
3069,504,3,3,0
3070,504,4,3,560
3071,504,5,3,0
3072,504,6,3,0
3073,505,1,3,0
3074,505,2,3,650
3075,505,3,3,0
3076,505,4,3,0
3077,505,5,3,650
3078,505,6,3,0
3079,506,1,3,285
3080,506,2,3,0
3081,506,3,3,0
3082,506,4,3,250
3083,506,5,3,0
3084,506,6,3,0
3085,507,1,3,285
3086,507,2,3,0
3087,507,3,3,0
3088,507,4,3,250
3089,507,5,3,0
3090,507,6,3,0
3091,508,1,3,0
3092,508,2,3,800
3093,508,3,3,0
3094,508,4,3,0
3095,508,5,3,475
3096,508,6,3,0
3097,509,1,3,0
3098,509,2,3,725
3099,509,3,3,0
3100,509,4,3,0
3101,509,5,3,425
3102,509,6,3,0
3103,510,1,3,0
3104,510,2,3,750
3105,510,3,3,0
3106,510,4,3,0
3107,510,5,3,550
3108,510,6,3,0
3109,511,1,3,295
3110,511,2,3,0
3111,511,3,3,0
3112,511,4,3,250
3113,511,5,3,0
3114,511,6,3,0
3115,512,1,3,0
3116,512,2,3,450
3117,512,3,3,0
3118,512,4,3,0
3119,512,5,3,500
3120,512,6,3,0
3121,513,1,3,800
3122,513,2,3,0
3123,513,3,3,0
3124,513,4,3,800
3125,513,5,3,0
3126,513,6,3,0
3127,514,1,3,350
3128,514,2,3,0
3129,514,3,3,0
3130,514,4,3,270
3131,514,5,3,0
3132,514,6,3,0
3133,515,1,3,1600
3134,515,2,3,1600
3135,515,3,3,1150
3136,515,4,3,1350
3137,515,5,3,1400
3138,515,6,3,0
3139,516,1,3,1800
3140,516,2,3,1400
3141,516,3,3,1200
3142,516,4,3,1200
3143,516,5,3,800
3144,516,6,3,0
3145,517,1,3,0
3146,517,2,3,0
3147,517,3,3,850
3148,517,4,3,1000
3149,517,5,3,0
3150,517,6,3,0
3151,518,1,3,1500
3152,518,2,3,1600
3153,518,3,3,0
3154,518,4,3,1200
3155,518,5,3,0
3156,518,6,3,0
3157,519,1,3,0
3158,519,2,3,1200
3159,519,3,3,0
3160,519,4,3,1150
3161,519,5,3,0
3162,519,6,3,0
3163,520,1,3,0
3164,520,2,3,1450
3165,520,3,3,0
3166,520,4,3,1350
3167,520,5,3,0
3168,520,6,3,0
3169,521,1,3,0
3170,521,2,3,1350
3171,521,3,3,1300
3172,521,4,3,1150
3173,521,5,3,0
3174,521,6,3,0
3175,522,1,3,0
3176,522,2,3,0
3177,522,3,3,0
3178,522,4,3,1500
3179,522,5,3,0
3180,522,6,3,0
3181,523,1,3,0
3182,523,2,3,1450
3183,523,3,3,1000
3184,523,4,3,1350
3185,523,5,3,0
3186,523,6,3,0
3187,524,1,3,0
3188,524,2,3,1450
3189,524,3,3,1000
3190,524,4,3,1450
3191,524,5,3,0
3192,524,6,3,0
3193,525,1,3,285
3194,525,2,3,0
3195,525,3,3,0
3196,525,4,3,250
3197,525,5,3,0
3198,525,6,3,0
3199,526,1,3,325
3200,526,2,3,800
3201,526,3,3,0
3202,526,4,3,120
3203,526,5,3,0
3204,526,6,3,0
3205,527,1,3,325
3206,527,2,3,800
3207,527,3,3,0
3208,527,4,3,135
3209,527,5,3,0
3210,527,6,3,0
3211,528,1,3,300
3212,528,2,3,0
3213,528,3,3,0
3214,528,4,3,250
3215,528,5,3,0
3216,528,6,3,0
3217,529,1,3,310
3218,529,2,3,900
3219,529,3,3,900
3220,529,4,3,250
3221,529,5,3,0
3222,529,6,3,0
3223,530,1,3,320
3224,530,2,3,850
3225,530,3,3,0
3226,530,4,3,375
3227,530,5,3,0
3228,530,6,3,0
3229,531,1,3,0
3230,531,2,3,625
3231,531,3,3,0
3232,531,4,3,0
3233,531,5,3,300
3234,531,6,3,0
3235,532,1,3,0
3236,532,2,3,500
3237,532,3,3,0
3238,532,4,3,0
3239,532,5,3,380
3240,532,6,3,0
3241,533,1,3,0
3242,533,2,3,625
3243,533,3,3,605
3244,533,4,3,0
3245,533,5,3,550
3246,533,6,3,0
3247,534,1,3,535
3248,534,2,3,500
3249,534,3,3,0
3250,534,4,3,0
3251,534,5,3,475
3252,534,6,3,0
3253,535,1,3,535
3254,535,2,3,500
3255,535,3,3,0
3256,535,4,3,0
3257,535,5,3,475
3258,535,6,3,0
3259,536,1,3,475
3260,536,2,3,0
3261,536,3,3,350
3262,536,4,3,500
3263,536,5,3,0
3264,536,6,3,0
3265,102,1,3,0
3266,102,2,3,450
3267,102,3,3,0
3268,102,4,3,0
3269,102,5,3,950
3270,102,6,3,0
3271,188,1,3,0
3272,188,2,3,370
3273,188,3,3,0
3274,188,4,3,0
3275,188,5,3,0
3276,188,6,3,0
3277,537,1,3,1200
3278,537,2,3,1000
3279,537,3,3,1400
3280,537,4,3,0
3281,537,5,3,650
3282,537,6,3,0
3283,538,1,3,800
3284,538,2,3,575
3285,538,3,3,1000
3286,538,4,3,0
3287,538,5,3,575
3288,538,6,3,0
3289,539,1,3,1000
3290,539,2,3,700
3291,539,3,3,775
3292,539,4,3,0
3293,539,5,3,665
3294,539,6,3,0
3295,540,1,3,0
3296,540,2,3,1250
3297,540,3,3,1150
3298,540,4,3,1100
3299,540,5,3,0
3300,540,6,3,0
3301,541,1,3,0
3302,541,2,3,1600
3303,541,3,3,1100
3304,541,4,3,1350
3305,541,5,3,0
3306,541,6,3,0
3307,542,1,3,0
3308,542,2,3,255
3309,542,3,3,0
3310,542,4,3,0
3311,542,5,3,0
3312,542,6,3,0
3313,543,1,3,0
3314,543,2,3,400
3315,543,3,3,0
3316,543,4,3,0
3317,543,5,3,0
3318,543,6,3,0
3319,544,1,3,400
3320,544,2,3,450
3321,544,3,3,0
3322,544,4,3,0
3323,544,5,3,0
3324,544,6,3,0
3325,545,1,3,370
3326,545,2,3,450
3327,545,3,3,0
3328,545,4,3,0
3329,545,5,3,0
3330,545,6,3,0
3331,546,1,3,315
3332,546,2,3,430
3333,546,3,3,0
3334,546,4,3,0
3335,546,5,3,0
3336,546,6,3,0
3337,547,1,3,0
3338,547,2,3,1350
3339,547,3,3,1200
3340,547,4,3,0
3341,547,5,3,0
3342,547,6,3,0
3343,548,1,3,0
3344,548,2,3,1350
3345,548,3,3,1200
3346,548,4,3,0
3347,548,5,3,0
3348,548,6,3,0
3349,549,1,3,0
3350,549,2,3,225
3351,549,3,3,0
3352,549,4,3,0
3353,549,5,3,0
3354,549,6,3,0
3355,550,1,3,0
3356,550,2,3,450
3357,550,3,3,0
3358,550,4,3,0
3359,550,5,3,500
3360,550,6,3,0
3361,551,1,3,0
3362,551,2,3,450
3363,551,3,3,0
3364,551,4,3,0
3365,551,5,3,500
3366,551,6,3,0
3367,552,1,3,0
3368,552,2,3,450
3369,552,3,3,0
3370,552,4,3,0
3371,552,5,3,500
3372,552,6,3,0
3373,553,1,3,250
3374,553,2,3,0
3375,553,3,3,0
3376,553,4,3,410
3377,553,5,3,0
3378,553,6,3,0
3379,554,1,3,535
3380,554,2,3,800
3381,554,3,3,0
3382,554,4,3,550
3383,554,5,3,0
3384,554,6,3,0
3385,555,1,3,430
3386,555,2,3,600
3387,555,3,3,700
3388,555,4,3,500
3389,555,5,3,0
3390,555,6,3,0
3391,556,1,3,0
3392,556,2,3,0
3393,556,3,3,300
3394,556,4,3,550
3395,556,5,3,0
3396,556,6,3,0
3397,557,1,3,0
3398,557,2,3,0
3399,557,3,3,375
3400,557,4,3,675
3401,557,5,3,0
3402,557,6,3,0
3403,558,1,3,0
3404,558,2,3,0
3405,558,3,3,300
3406,558,4,3,515
3407,558,5,3,0
3408,558,6,3,0
3409,559,1,3,0
3410,559,2,3,1400
3411,559,3,3,0
3412,559,4,3,0
3413,559,5,3,800
3414,559,6,3,0
3415,80,1,3,0
3416,80,2,3,475
3417,80,3,3,0
3418,80,4,3,0
3419,80,5,3,0
3420,80,6,3,0
3421,560,1,3,0
3422,560,2,3,375
3423,560,3,3,0
3424,560,4,3,0
3425,560,5,3,0
3426,560,6,3,0
3427,561,1,3,0
3428,561,2,3,375
3429,561,3,3,0
3430,561,4,3,0
3431,561,5,3,0
3432,561,6,3,0
3433,562,1,3,0
3434,562,2,3,1600
3435,562,3,3,1400
3436,562,4,3,1600
3437,562,5,3,0
3438,562,6,3,0
3439,563,1,3,370
3440,563,2,3,0
3441,563,3,3,0
3442,563,4,3,550
3443,563,5,3,0
3444,563,6,3,0
3445,564,1,3,0
3446,564,2,3,1550
3447,564,3,3,0
3448,564,4,3,1450
3449,564,5,3,0
3450,564,6,3,0
3451,565,1,3,625
3452,565,2,3,675
3453,565,3,3,630
3454,565,4,3,0
3455,565,5,3,450
3456,565,6,3,0
3457,84,1,3,0
3458,84,2,3,175
3459,84,3,3,0
3460,84,4,3,0
3461,84,5,3,0
3462,84,6,3,0
3463,566,1,3,0
3464,566,2,3,350
3465,566,3,3,0
3466,566,4,3,0
3467,566,5,3,0
3468,566,6,3,0
3469,567,1,3,3000
3470,567,2,3,2800
3471,567,3,3,2310
3472,567,4,3,3800
3473,567,5,3,2600
3474,567,6,3,0
3475,568,1,3,650
3476,568,2,3,900
3477,568,3,3,525
3478,568,4,3,0
3479,568,5,3,650
3480,568,6,3,0
3481,569,1,3,0
3482,569,2,3,1450
3483,569,3,3,1100
3484,569,4,3,1450
3485,569,5,3,0
3486,569,6,3,0
3487,570,1,3,0
3488,570,2,3,1250
3489,570,3,3,1300
3490,570,4,3,1350
3491,570,5,3,0
3492,570,6,3,0
3493,571,1,3,0
3494,571,2,3,1250
3495,571,3,3,1000
3496,571,4,3,1200
3497,571,5,3,0
3498,571,6,3,0
3499,572,1,3,1150
3500,572,2,3,800
3501,572,3,3,770
3502,572,4,3,0
3503,572,5,3,900
3504,572,6,3,0
3505,573,1,3,0
3506,573,2,3,340
3507,573,3,3,0
3508,573,4,3,0
3509,573,5,3,0
3510,573,6,3,0
3511,574,1,3,325
3512,574,2,3,800
3513,574,3,3,0
3514,574,4,3,120
3515,574,5,3,0
3516,574,6,3,0
3517,575,1,3,310
3518,575,2,3,900
3519,575,3,3,900
3520,575,4,3,250
3521,575,5,3,0
3522,575,6,3,0
3523,576,1,3,375
3524,576,2,3,0
3525,576,3,3,0
3526,576,4,3,380
3527,576,5,3,0
3528,576,6,3,0
3529,577,1,3,310
3530,577,2,3,750
3531,577,3,3,0
3532,577,4,3,270
3533,577,5,3,0
3534,577,6,3,0
3535,578,1,3,320
3536,578,2,3,0
3537,578,3,3,0
3538,578,4,3,250
3539,578,5,3,0
3540,578,6,3,0
3541,579,1,3,315
3542,579,2,3,0
3543,579,3,3,0
3544,579,4,3,275
3545,579,5,3,0
3546,579,6,3,0
3547,580,1,3,125
3548,580,2,3,0
3549,580,3,3,0
3550,580,4,3,375
3551,580,5,3,0
3552,580,6,3,0
3553,581,1,3,310
3554,581,2,3,0
3555,581,3,3,0
3556,581,4,3,370
3557,581,5,3,0
3558,581,6,3,0
3559,582,1,3,850
3560,582,2,3,550
3561,582,3,3,900
3562,582,4,3,0
3563,582,5,3,325
3564,582,6,3,0
3565,583,1,3,0
3566,583,2,3,650
3567,583,3,3,0
3568,583,4,3,0
3569,583,5,3,300
3570,583,6,3,0
3571,584,1,3,0
3572,584,2,3,550
3573,584,3,3,0
3574,584,4,3,0
3575,584,5,3,250
3576,584,6,3,0
3577,585,1,3,0
3578,585,2,3,600
3579,585,3,3,900
3580,585,4,3,0
3581,585,5,3,575
3582,585,6,3,0
3583,586,1,3,0
3584,586,2,3,750
3585,586,3,3,500
3586,586,4,3,0
3587,586,5,3,550
3588,586,6,3,0
3589,587,1,3,0
3590,587,2,3,490
3591,587,3,3,800
3592,587,4,3,0
3593,587,5,3,390
3594,587,6,3,0
3595,588,1,3,550
3596,588,2,3,0
3597,588,3,3,350
3598,588,4,3,0
3599,588,5,3,0
3600,588,6,3,0
3601,589,1,3,0
3602,589,2,3,340
3603,589,3,3,0
3604,589,4,3,0
3605,589,5,3,0
3606,589,6,3,0
3607,131,1,3,0
3608,131,2,3,375
3609,131,3,3,0
3610,131,4,3,0
3611,131,5,3,0
3612,131,6,3,0
3613,132,1,3,0
3614,132,2,3,350
3615,132,3,3,0
3616,132,4,3,0
3617,132,5,3,0
3618,132,6,3,0
3619,590,1,3,800
3620,590,2,3,550
3621,590,3,3,1000
3622,590,4,3,0
3623,590,5,3,575
3624,590,6,3,0
3625,591,1,3,0
3626,591,2,3,680
3627,591,3,3,0
3628,591,4,3,0
3629,591,5,3,390
3630,591,6,3,0
3631,592,1,3,500
3632,592,2,3,0
3633,592,3,3,525
3634,592,4,3,580
3635,592,5,3,0
3636,592,6,3,0
3637,593,1,3,600
3638,593,2,3,650
3639,593,3,3,700
3640,593,4,3,0
3641,593,5,3,475
3642,593,6,3,0
3643,5,1,3,800
3644,5,2,3,280
3645,5,3,3,0
3646,5,4,3,0
3647,5,5,3,0
3648,5,6,3,0
3649,594,1,3,0
3650,594,2,3,590
3651,594,3,3,0
3652,594,4,3,0
3653,594,5,3,350
3654,594,6,3,0
3655,595,1,3,1700
3656,595,2,3,1400
3657,595,3,3,1400
3658,595,4,3,0
3659,595,5,3,1100
3660,595,6,3,0
3661,6,1,3,0
3662,6,2,3,250
3663,6,3,3,0
3664,6,4,3,0
3665,6,5,3,0
3666,6,6,3,0
3667,133,1,3,0
3668,133,2,3,195
3669,133,3,3,0
3670,133,4,3,0
3671,133,5,3,0
3672,133,6,3,0
3673,134,1,3,450
3674,134,2,3,200
3675,134,3,3,0
3676,134,4,3,0
3677,134,5,3,0
3678,134,6,3,0
3679,596,1,3,0
3680,596,2,3,275
3681,596,3,3,0
3682,596,4,3,0
3683,596,5,3,0
3684,596,6,3,0
3685,597,1,3,365
3686,597,2,3,500
3687,597,3,3,900
3688,597,4,3,550
3689,597,5,3,850
3690,597,6,3,0
3691,598,1,3,415
3692,598,2,3,450
3693,598,3,3,0
3694,598,4,3,0
3695,598,5,3,0
3696,598,6,3,0
3697,599,1,3,750
3698,599,2,3,490
3699,599,3,3,1000
3700,599,4,3,0
3701,599,5,3,500
3702,599,6,3,0
3703,600,1,3,750
3704,600,2,3,880
3705,600,3,3,450
3706,600,4,3,0
3707,600,5,3,600
3708,600,6,3,0
3709,601,1,3,0
3710,601,2,3,0
3711,601,3,3,450
3712,601,4,3,600
3713,601,5,3,0
3714,601,6,3,0
3715,602,1,3,800
3716,602,2,3,410
3717,602,3,3,1200
3718,602,4,3,0
3719,602,5,3,600
3720,602,6,3,0
3721,603,1,3,0
3722,603,2,3,225
3723,603,3,3,0
3724,603,4,3,0
3725,603,5,3,0
3726,603,6,3,0
3727,604,1,3,0
3728,604,2,3,330
3729,604,3,3,0
3730,604,4,3,0
3731,604,5,3,0
3732,604,6,3,0
3733,605,1,3,280
3734,605,2,3,575
3735,605,3,3,0
3736,605,4,3,0
3737,605,5,3,0
3738,605,6,3,0
3739,606,1,3,0
3740,606,2,3,0
3741,606,3,3,300
3742,606,4,3,675
3743,606,5,3,0
3744,606,6,3,0
3745,607,1,3,470
3746,607,2,3,750
3747,607,3,3,650
3748,607,4,3,0
3749,607,5,3,850
3750,607,6,3,0
3751,608,1,3,425
3752,608,2,3,0
3753,608,3,3,0
3754,608,4,3,650
3755,608,5,3,0
3756,608,6,3,0
3757,609,1,3,425
3758,609,2,3,0
3759,609,3,3,0
3760,609,4,3,550
3761,609,5,3,0
3762,609,6,3,0
3763,610,1,3,0
3764,610,2,3,0
3765,610,3,3,800
3766,610,4,3,1150
3767,610,5,3,0
3768,610,6,3,0
3769,611,1,3,1600
3770,611,2,3,0
3771,611,3,3,1000
3772,611,4,3,1600
3773,611,5,3,1400
3774,611,6,3,0
3775,612,1,3,1300
3776,612,2,3,0
3777,612,3,3,0
3778,612,4,3,1150
3779,612,5,3,0
3780,612,6,3,0
3781,613,1,3,0
3782,613,2,3,1450
3783,613,3,3,1000
3784,613,4,3,1275
3785,613,5,3,0
3786,613,6,3,0
3787,614,1,3,0
3788,614,2,3,1550
3789,614,3,3,0
3790,614,4,3,1450
3791,614,5,3,0
3792,614,6,3,0
3793,615,1,3,0
3794,615,2,3,340
3795,615,3,3,0
3796,615,4,3,0
3797,615,5,3,0
3798,615,6,3,0
3799,616,1,3,450
3800,616,2,3,575
3801,616,3,3,750
3802,616,4,3,550
3803,616,5,3,0
3804,616,6,3,0
3805,617,1,3,0
3806,617,2,3,0
3807,617,3,3,525
3808,617,4,3,725
3809,617,5,3,0
3810,617,6,3,0
3811,618,1,3,800
3812,618,2,3,1000
3813,618,3,3,315
3814,618,4,3,500
3815,618,5,3,850
3816,618,6,3,0
3817,619,1,3,0
3818,619,2,3,0
3819,619,3,3,280
3820,619,4,3,550
3821,619,5,3,0
3822,619,6,3,0
3823,620,1,3,0
3824,620,2,3,0
3825,620,3,3,0
3826,620,4,3,0
3827,620,5,3,0
3828,620,6,3,0
3829,621,1,3,0
3830,621,2,3,490
3831,621,3,3,0
3832,621,4,3,0
3833,621,5,3,0
3834,621,6,3,0
3835,622,1,3,2000
3836,622,2,3,1600
3837,622,3,3,1400
3838,622,4,3,1550
3839,622,5,3,1200
3840,622,6,3,0
3841,623,1,3,0
3842,623,2,3,1600
3843,623,3,3,1400
3844,623,4,3,1750
3845,623,5,3,1200
3846,623,6,3,0
3847,624,1,3,700
3848,624,2,3,560
3849,624,3,3,900
3850,624,4,3,0
3851,624,5,3,600
3852,624,6,3,0
3853,625,1,3,500
3854,625,2,3,500
3855,625,3,3,0
3856,625,4,3,0
